Date,Open,High,Low,Close,Volume,Adj Close
2012-04-30,140.110001,140.210007,139.490005,139.869995,115092200,128.131038
2012-04-27,140.580002,140.789993,139.800003,140.389999,130725000,128.607399
2012-04-26,138.889999,140.320007,138.809998,140.160004,136291600,128.396707
2012-04-25,138.649994,139.25,138.529999,139.190002,150252200,127.508115
2012-04-24,136.910004,137.660004,136.800003,137.309998,137484200,125.785895
2012-04-23,136.539993,136.910004,135.940002,136.789993,171844900,125.309533
2012-04-20,138.330002,138.830002,137.869995,137.949997,143199600,126.37218
2012-04-19,138.630005,139.149994,137.070007,137.720001,198666700,126.161488
2012-04-18,138.460007,139.080002,138.380005,138.610001,123884200,126.976792
2012-04-17,137.839996,139.360001,137.699997,139.080002,147877600,127.407347
2012-04-16,137.839996,138.039993,136.580002,137.050003,147825300,125.547721
2012-04-13,138.470001,138.820007,137.009995,137.139999,169246700,125.630164
2012-04-12,137.130005,138.899994,137.029999,138.789993,154321500,127.141678
2012-04-11,137.289993,137.539993,136.75,137.00,154133000,125.501915
2012-04-10,137.949997,138.339996,135.759995,135.899994,235360300,124.494229
2012-04-09,138.029999,139.839996,137.839996,138.220001,127555900,126.619524
2012-04-05,139.380005,140.199997,139.259995,139.789993,137439400,128.05775
2012-04-04,140.220001,140.339996,139.339996,139.860001,146896000,128.121882
2012-04-03,141.639999,141.880005,140.429993,141.259995,155806700,129.404378
2012-04-02,140.639999,142.210007,140.360001,141.839996,151741100,129.935701
2012-03-30,140.919998,141.050003,140.050003,140.809998,135486800,128.992148
2012-03-29,139.639999,140.490005,139.089996,140.229996,164963700,128.460824
2012-03-28,141.100006,141.320007,139.639999,140.470001,148562100,128.680687
2012-03-27,141.740005,141.830002,141.080002,141.169998,119868500,129.321935
2012-03-26,140.649994,141.610001,140.600006,141.610001,120164000,129.725009
2012-03-23,139.320007,139.809998,138.550003,139.649994,120521000,127.929501
2012-03-22,139.179993,139.550003,138.740005,139.199997,135216700,127.517271
2012-03-21,140.520004,140.649994,139.919998,140.210007,122388400,128.442513
2012-03-20,140.050003,140.610001,139.639999,140.440002,121729700,128.653206
2012-03-19,140.210007,141.279999,140.110001,140.850006,125291100,129.028799
2012-03-16,140.360001,140.479996,140.00,140.300003,152893500,128.524956
2012-03-15,140.119995,140.779999,139.759995,140.720001,165118500,128.347235
2012-03-14,140.100006,140.449997,139.479996,139.910004,145163600,127.608456
2012-03-13,138.320007,140.130005,138.089996,140.059998,184090500,127.745262
2012-03-12,137.550003,137.759995,137.089996,137.580002,104003500,125.483319
2012-03-09,137.300003,137.929993,137.130005,137.570007,122836800,125.474203
2012-03-08,136.520004,137.320007,136.240005,137.039993,116968900,124.99079
2012-03-07,135.059998,135.910004,134.929993,135.690002,143692200,123.759497
2012-03-06,135.350006,135.429993,134.360001,134.75,202129900,122.902144
2012-03-05,137.100006,137.199997,136.279999,136.75,140765000,124.726295
2012-03-02,137.639999,137.820007,137.00,137.309998,120638300,125.237055
2012-03-01,137.309998,137.990005,136.929993,137.729996,145023500,125.620125
2012-02-29,137.759995,138.190002,136.539993,137.020004,185934700,124.972559
2012-02-28,137.199997,137.720001,136.929993,137.559998,129355900,125.465073
2012-02-27,136.020004,137.529999,135.800003,137.160004,145728900,125.100249
2012-02-24,136.929993,137.199997,136.630005,136.929993,105539100,124.890462
2012-02-23,135.960007,136.729996,135.50,136.630005,137704300,124.61685
2012-02-22,136.259995,136.550003,135.789993,136.029999,124455300,124.069599
2012-02-21,136.729996,137.050003,136.050003,136.470001,134042300,124.470915
2012-02-17,136.520004,136.630005,135.960007,136.410004,129869400,124.416192
2012-02-16,134.570007,136.169998,134.330002,136.050003,186567800,124.087845
2012-02-15,135.630005,135.830002,134.289993,134.559998,195195100,122.728848
2012-02-14,135.00,135.270004,134.25,135.190002,165329500,123.303459
2012-02-13,135.320007,135.520004,134.740005,135.360001,115841900,123.458511
2012-02-10,134.160004,134.470001,133.839996,134.360001,167907500,122.546435
2012-02-09,135.410004,135.589996,134.559998,135.360001,148602900,123.458511
2012-02-08,134.860001,135.220001,134.309998,135.190002,139361400,123.303459
2012-02-07,134.169998,135.020004,133.639999,134.789993,135528100,122.938621
2012-02-06,133.979996,134.509995,133.830002,134.449997,107694500,122.628519
2012-02-03,134.00,134.619995,133.770004,134.539993,160598500,122.710602
2012-02-02,132.729996,133.020004,132.210007,132.679993,113090400,121.014142
2012-02-01,132.289993,133.139999,132.130005,132.470001,166234500,120.822614
2012-01-31,132.020004,132.179993,130.679993,131.320007,157212000,119.773733
2012-01-30,130.509995,131.440002,130.059998,131.369995,147311800,119.819325
2012-01-27,131.240005,132.050003,131.149994,131.820007,135259100,120.22977
2012-01-26,133.149994,133.399994,131.360001,131.880005,184880500,120.284493
2012-01-25,131.259995,132.869995,130.75,132.559998,198613200,120.904697
2012-01-24,130.800003,131.50,130.600006,131.460007,103083300,119.901423
2012-01-23,131.509995,132.25,130.979996,131.610001,129295800,120.038228
2012-01-20,131.240005,131.949997,130.919998,131.949997,138230200,120.348331
2012-01-19,131.220001,131.570007,130.800003,131.460007,126328900,119.901423
2012-01-18,129.309998,130.839996,129.080002,130.770004,163395200,119.272088
2012-01-17,130.080002,130.320007,128.899994,129.339996,132209200,117.967814
2012-01-13,128.639999,129.050003,127.720001,128.839996,179836200,117.511776
2012-01-12,129.570007,129.699997,128.539993,129.509995,118983700,118.122865
2012-01-11,128.729996,129.369995,128.520004,129.199997,111540700,117.840124
2012-01-10,129.389999,129.649994,128.949997,129.130005,115282000,117.776286
2012-01-09,128.00,128.179993,127.410004,128.020004,99530200,116.763881
2012-01-06,128.199997,128.220001,127.290001,127.709999,148050000,116.481133
2012-01-05,127.010002,128.229996,126.43,128.039993,173895000,116.782113
2012-01-04,127.199997,127.809998,126.709999,127.699997,127186500,116.472011
2012-01-03,127.760002,128.380005,127.43,127.50,193697900,116.289598
2011-12-30,126.019997,126.330002,125.50,125.50,95599000,114.465448
2011-12-29,125.239998,126.25,124.860001,126.120003,123507200,115.030937
2011-12-28,126.510002,126.529999,124.730003,124.830002,119107100,113.854359
2011-12-27,126.169998,126.82,126.059998,126.489998,86075700,115.3684
2011-12-23,125.669998,126.43,125.410004,126.389999,92187200,115.277194
2011-12-22,124.629997,125.400002,124.230003,125.269997,119465400,114.255667
2011-12-21,123.93,124.360001,122.75,124.169998,194230900,113.252386
2011-12-20,122.18,124.139999,120.370003,123.93,225418100,113.03349
2011-12-19,122.059998,122.32,120.029999,120.290001,183903000,109.713536
2011-12-16,122.230003,122.949997,121.300003,121.589996,220481400,110.89923
2011-12-15,123.029999,123.199997,121.989998,122.18,199109200,110.735056
2011-12-14,122.559998,123.029999,121.470001,121.739998,238618800,110.33627
2011-12-13,124.860001,125.57,122.449997,123.050003,245159800,111.523563
2011-12-12,124.949997,124.970001,123.160004,124.209999,215826100,112.574899
2011-12-09,124.510002,126.370003,124.400002,126.050003,209111400,114.242545
2011-12-08,125.900002,126.18,123.650002,123.949997,240862800,112.339252
2011-12-07,125.839996,127.260002,124.970001,126.730003,237802500,114.858848
2011-12-06,126.209999,127.110001,125.760002,126.260002,178842100,114.432873
2011-12-05,126.839996,127.18,125.440002,126.220001,225263900,114.396619
2011-12-02,126.120003,126.50,124.779999,124.860001,221109700,113.164013
2011-12-01,124.849998,125.639999,124.43,124.970001,176954800,113.26371
2011-11-30,123.489998,125.220001,120.00,124.989998,324439500,113.281833
2011-11-29,120.050003,121.00,119.610001,120.050003,199241500,108.804582
2011-11-28,119.540001,120.18,118.82,119.709999,210686000,108.496427
2011-11-25,116.379997,117.699997,116.199997,116.339996,99557000,105.442102
2011-11-23,118.07,119.190002,116.559998,116.559998,224329100,105.641495
2011-11-22,119.400002,120.099998,118.519997,119.190002,216494900,108.02514
2011-11-21,120.199997,120.349998,118.650002,119.660004,229611600,108.451115
2011-11-18,122.50,122.75,121.470001,121.980003,215580400,110.553793
2011-11-17,123.849998,124.160004,121.230003,122.110001,331219600,110.671613
2011-11-16,124.809998,126.339996,123.900002,124.080002,235782500,112.457079
2011-11-15,125.169998,126.75,124.720001,126.080002,184709400,114.269734
2011-11-14,126.190002,127.449997,124.919998,125.459999,159258300,113.707808
2011-11-11,125.830002,126.989998,125.790001,126.660004,189924400,114.795405
2011-11-10,124.790001,124.940002,123.019997,124.32,231866500,112.674596
2011-11-09,124.889999,125.800003,122.860001,123.160004,337982000,111.62326
2011-11-08,126.919998,128.020004,125.709999,127.879997,224426300,115.901118
2011-11-07,125.389999,126.389999,124.199997,126.260002,196617200,114.432873
2011-11-04,125.230003,125.699997,124.010002,125.480003,249401600,113.725939
2011-11-03,125.269997,126.50,123.599998,126.25,291174800,114.423807
2011-11-02,123.830002,124.400002,122.790001,123.989998,244717600,112.375506
2011-11-01,122.029999,123.510002,121.519997,122.00,416565800,110.571917
2011-10-31,127.160004,128.619995,125.32,125.50,228146700,113.744062
2011-10-28,128.00,128.850006,127.800003,128.600006,225906500,116.553682
2011-10-27,127.629997,129.419998,126.610001,128.630005,393220200,116.580871
2011-10-26,124.349998,124.769997,122.209999,124.300003,289053800,112.656472
2011-10-25,124.889999,124.949997,122.779999,123.050003,268596800,111.523563
2011-10-24,124.169998,125.800003,124.059998,125.489998,203215600,113.734997
2011-10-21,123.089996,124.120003,122.720001,123.970001,278999400,112.357383
2011-10-20,121.43,122.099998,119.82,121.660004,262075600,110.263769
2011-10-19,122.379997,123.080002,120.709999,121.129997,226601300,109.78341
2011-10-18,120.139999,123.50,119.199997,122.580002,318857900,111.097588
2011-10-17,121.989998,122.550003,119.93,120.230003,202311600,108.967721
2011-10-14,121.910004,122.599998,121.230003,122.57,211397600,111.088523
2011-10-13,120.040001,120.870003,119.120003,120.510002,212538800,109.221491
2011-10-12,120.599998,122.139999,120.330002,120.75,281544900,109.439008
2011-10-11,118.870003,120.040001,118.75,119.699997,209088000,108.487362
2011-10-10,117.68,119.629997,117.669998,119.580002,230666300,108.378607
2011-10-07,117.169998,117.25,115.059998,115.709999,312657900,104.871118
2011-10-06,114.360001,116.660004,113.510002,116.489998,257800800,105.578052
2011-10-05,112.620003,114.720001,111.580002,114.419998,284108000,103.701955
2011-10-04,108.349998,112.580002,107.43,112.339996,459177500,101.816793
2011-10-03,112.489998,113.949997,109.809998,109.93,365136800,99.632548
2011-09-30,114.449997,115.449997,113.07,113.150002,288392300,102.550923
2011-09-29,117.050003,117.629997,113.93,116.050003,298108900,105.179273
2011-09-28,117.779999,118.489998,114.970001,115.139999,286696800,104.354512
2011-09-27,118.529999,119.559998,116.839996,117.540001,311753900,106.529699
2011-09-26,114.610001,116.400002,112.980003,116.239998,260673700,105.35147
2011-09-23,112.110001,114.160004,112.019997,113.540001,307242500,102.90439
2011-09-22,113.25,114.209999,111.300003,112.860001,513911300,102.288087
2011-09-21,120.230003,120.599998,116.440002,116.629997,316251300,105.704937
2011-09-20,120.82,121.989998,120.010002,120.169998,218932200,108.913337
2011-09-19,119.529999,120.93,118.720001,120.309998,241517000,109.040222
2011-09-16,121.290001,121.970001,120.32,121.519997,284528300,110.136877
2011-09-15,120.650002,121.470001,119.400002,121.43,326777200,109.488859
2011-09-14,118.339996,120.800003,116.720001,119.370003,319389500,107.631437
2011-09-13,117.050003,118.18,116.220001,117.739998,272514700,106.161723
2011-09-12,114.470001,116.760002,114.050003,116.669998,305793500,105.196945
2011-09-09,117.68,119.059998,115.279999,115.919998,380195100,104.520698
2011-09-08,119.57,120.940002,118.769997,119.040001,250568200,107.333887
2011-09-07,118.760002,120.339996,118.360001,120.290001,209803200,108.460965
2011-09-06,114.389999,117.160004,114.379997,116.989998,285130500,105.485476
2011-09-02,118.419998,120.870003,117.43,117.849998,255517200,106.260907
2011-09-01,122.290001,123.400002,120.779999,120.940002,254585900,109.047047
2011-08-31,122.459999,123.510002,121.300003,122.220001,301828400,110.201173
2011-08-30,120.830002,122.43,119.260002,121.68,241315700,109.714275
2011-08-29,119.559998,121.43,118.059998,121.360001,190977200,109.425743
2011-08-26,115.690002,118.510002,113.849998,117.970001,314495900,106.369108
2011-08-25,118.730003,119.400002,115.870003,116.279999,312365400,104.845297
2011-08-24,116.190002,118.239998,115.919998,118.080002,246869700,106.468292
2011-08-23,113.150002,116.57,112.580002,116.440002,331136600,104.989566
2011-08-22,115.169998,115.230003,112.410004,112.730003,275090600,101.6444
2011-08-19,112.959999,115.879997,112.50,112.639999,428281300,101.563247
2011-08-18,116.50,119.709999,113.389999,114.510002,512956300,103.249358
2011-08-17,120.25,121.199997,118.720001,119.669998,238201100,107.901932
2011-08-16,119.470001,120.690002,118.309998,119.589996,294095200,107.829797
2011-08-15,119.190002,120.739998,119.00,120.620003,258810600,108.758515
2011-08-12,118.400002,119.209999,117.279999,118.120003,313731600,106.504359
2011-08-11,113.260002,118.919998,112.32,117.330002,487979700,105.792045
2011-08-10,115.260002,116.279999,111.949997,112.290001,662607400,101.247666
2011-08-09,114.07,117.639999,110.269997,117.480003,717828700,105.927296
2011-08-08,116.910004,120.120003,112.019997,112.260002,702263900,101.220617
2011-08-05,121.760002,122.07,116.860001,120.080002,655619200,108.271617
2011-08-04,124.419998,124.620003,120.059998,120.260002,520721800,108.433916
2011-08-03,125.660004,126.309998,123.529999,126.169998,370830800,113.762737
2011-08-02,127.809998,128.50,125.489998,125.489998,346653800,113.149606
2011-08-01,130.839996,130.960007,127.529999,128.779999,325790900,116.116076
2011-07-29,128.910004,130.550003,127.970001,129.330002,307038400,116.611993
2011-07-28,130.600006,131.770004,130.009995,130.220001,207939900,117.414472
2011-07-27,132.589996,132.630005,130.429993,130.600006,249020100,117.757108
2011-07-26,133.740005,133.960007,133.029999,133.330002,131278200,120.218643
2011-07-25,133.300003,134.490005,133.160004,133.830002,136653800,120.669474
2011-07-22,134.520004,134.720001,133.759995,134.580002,126019400,121.345721
2011-07-21,133.399994,134.820007,132.669998,134.490005,245246300,121.264574
2011-07-20,133.070007,133.149994,132.419998,132.649994,137145400,119.605505
2011-07-19,131.339996,132.889999,131.309998,132.729996,166554900,119.67764
2011-07-18,131.080002,131.279999,129.630005,130.610001,196872100,117.76612
2011-07-15,131.660004,131.869995,130.770004,131.690002,220012800,118.739917
2011-07-14,132.169998,132.779999,130.679993,130.929993,226111800,118.054645
2011-07-13,132.089996,133.220001,131.520004,131.839996,204062600,118.875161
2011-07-12,131.690002,132.779999,131.360001,131.399994,214675700,118.478427
2011-07-11,132.75,133.179993,131.660004,131.970001,195918600,118.992381
2011-07-08,133.830002,135.360001,133.389999,134.399994,194100500,121.183414
2011-07-07,135.160004,135.699997,134.880005,135.360001,170464200,122.049016
2011-07-06,133.490005,134.139999,133.110001,133.970001,143331600,120.795706
2011-07-05,133.779999,134.080002,133.389999,133.809998,165936000,120.651437
2011-07-01,132.089996,134.100006,131.779999,133.919998,202385700,120.75062
2011-06-30,131.139999,132.179993,130.710007,131.970001,223322700,118.992381
2011-06-29,130.199997,130.929993,129.630005,130.720001,244295500,117.865303
2011-06-28,128.449997,129.630005,128.270004,129.610001,165556300,116.864458
2011-06-27,126.889999,128.429993,126.639999,127.940002,168904700,115.358683
